date,month,total_listings,active_listings,booked_listings,available_listing_nights,demand_nights,revenue,occupancy,adr,rev_par,avg_stay_length,ISO2,country,world_region,world_subregion,occ_norm
2024-01-01,Jan,1076,1010,974,26404,14897,3548838,0.5641948189668232,238.23,134.41,3.55,AD,Andorra,Europe,Southern/Mediterranean Europe,0.728893742754577
2024-02-01,Feb,1100,1054,1036,26080,18010,4496039,0.6905674846625767,249.64,172.39,3.82,AD,Andorra,Europe,Southern/Mediterranean Europe,0.9945743168587738
2024-03-01,Mar,1086,1051,996,29018,12927,2704444,0.4454821145495899,209.21,93.2,3.26,AD,Andorra,Europe,Southern/Mediterranean Europe,0.47931714888130067
2024-04-01,Apr,1051,966,685,24217,5267,856549,0.21749184457199489,162.63,35.37,3.3,AD,Andorra,Europe,Southern/Mediterranean Europe,0
2024-05-01,May,975,711,584,15331,5017,658449,0.32724545039462527,131.24,42.95,3,AD,Andorra,Europe,Southern/Mediterranean Europe,0.23074136202178747
2024-06-01,Jun,1011,817,781,18342,7107,1046480,0.38747137716715735,147.25,57.05,2.82,AD,Andorra,Europe,Southern/Mediterranean Europe,0.3573578159265129
2024-07-01,Jul,1049,887,775,22092,9388,1368532,0.4249502082201702,145.77,61.95,3.18,AD,Andorra,Europe,Southern/Mediterranean Europe,0.43615173307700994
2024-08-01,Aug,1091,990,971,24709,17127,2876201,0.6931482455785342,167.93,116.4,3.3,AD,Andorra,Europe,Southern/Mediterranean Europe,1
2024-09-01,Sep,1061,947,713,22489,6824,953380,0.30343723598203565,139.71,42.39,3,AD,Andorra,Europe,Southern/Mediterranean Europe,0.18068797398326022
2024-10-01,Oct,980,747,656,17588,6527,1001228,0.3711052990675461,153.4,56.93,2.89,AD,Andorra,Europe,Southern/Mediterranean Europe,0.32295046207827516
2024-11-01,Nov,980,820,789,21702,7513,1069124,0.3461892913095567,142.3,49.26,2.76,AD,Andorra,Europe,Southern/Mediterranean Europe,0.27056809593064324
2024-12-01,Dec,1063,1011,996,23433,13675,3301653,0.5835787137797124,241.44,140.9,3.17,AD,Andorra,Europe,Southern/Mediterranean Europe,0.7696456274593151
2024-01-01,Jan,1406,1078,948,21617,11174,3334481,0.5169079890826664,298.41,154.25,5.37,AG,Antigua and Barbuda,Americas,Caribbean,0.6560075966970985
2024-02-01,Feb,1362,1038,971,19633,12287,4195104,0.6258340549075536,341.43,213.68,5.31,AG,Antigua and Barbuda,Americas,Caribbean,1
2024-03-01,Mar,1474,1124,988,23250,12108,3904765,0.520774193548387,322.49,167.95,5.18,AG,Antigua and Barbuda,Americas,Caribbean,0.6682172083795924
2024-04-01,Apr,1512,1048,892,21672,9653,2983845,0.4454134366925064,309.11,137.68,4.69,AG,Antigua and Barbuda,Americas,Caribbean,0.43022524870250783
2024-05-01,May,1497,1053,931,21325,9470,2466166,0.44407971864009377,260.42,115.65,4.35,AG,Antigua and Barbuda,Americas,Caribbean,0.4260133194943471
2024-06-01,Jun,1483,1033,838,23332,8858,2377719,0.37965026572947025,268.43,101.91,4.49,AG,Antigua and Barbuda,Americas,Caribbean,0.22254280780023336
2024-07-01,Jul,1514,1044,890,19883,9026,2392035,0.4539556404969069,265.02,120.31,5.06,AG,Antigua and Barbuda,Americas,Caribbean,0.4572018331768142
2024-08-01,Aug,1526,1041,928,23075,10763,2574582,0.4664355362946912,239.21,111.57,4.8,AG,Antigua and Barbuda,Americas,Caribbean,0.4966137894972705
2024-09-01,Sep,1464,861,509,15651,4839,1122607,0.3091815219474794,231.99,71.73,4.74,AG,Antigua and Barbuda,Americas,Caribbean,0
2024-10-01,Oct,1552,773,682,14540,6078,1816157,0.4180192572214581,298.81,124.91,4.55,AG,Antigua and Barbuda,Americas,Caribbean,0.3437134522707315
2024-11-01,Nov,1552,959,910,19523,9779,3092491,0.5008963786303334,316.24,158.4,4.66,AG,Antigua and Barbuda,Americas,Caribbean,0.6054423594553302
2024-12-01,Dec,1610,1316,1264,24995,15387,5639486,0.6156031206241248,366.51,225.62,4.99,AG,Antigua and Barbuda,Americas,Caribbean,0.9676903444043544
2024-01-01,Jan,15155,4173,3521,96017,29983,1424805,0.31226761927575325,47.52,14.84,3.44,AL,Albania,Europe,Southern/Mediterranean Europe,0.014884722750180445
2024-02-01,Feb,15409,3887,3274,76776,31767,1477383,0.4137621131603626,46.51,19.24,3.28,AL,Albania,Europe,Southern/Mediterranean Europe,0.36343841484661826
2024-03-01,Mar,16030,4969,4451,102075,44126,2235403,0.4322899828557433,50.66,21.9,3.23,AL,Albania,Europe,Southern/Mediterranean Europe,0.4270670624888126
2024-04-01,Apr,17334,6605,6069,135974,62222,3472009,0.4576021886537132,55.8,25.53,3.16,AL,Albania,Europe,Southern/Mediterranean Europe,0.513994564152281
2024-05-01,May,19413,9354,8653,203379,94015,5945339,0.4622650322796355,63.24,29.23,3.02,AL,Albania,Europe,Southern/Mediterranean Europe,0.5300077615118474
2024-06-01,Jun,21449,13045,11977,270113,137528,10160797,0.5091498743118621,73.88,37.62,3.19,AL,Albania,Europe,Southern/Mediterranean Europe,0.69102028710038
2024-07-01,Jul,22609,16703,15846,371846,221340,18977312,0.5952464192165574,85.74,51.04,3.45,AL,Albania,Europe,Southern/Mediterranean Europe,0.9866941454024502
2024-08-01,Aug,23569,18449,17252,448195,268523,24116806,0.5991209183502716,89.81,53.81,3.32,AL,Albania,Europe,Southern/Mediterranean Europe,1
2024-09-01,Sep,24052,17826,13190,402338,160581,11490178,0.3991196456710527,71.55,28.56,3,AL,Albania,Europe,Southern/Mediterranean Europe,0.3131530652728425
2024-10-01,Oct,22827,12451,8906,272116,99359,6078858,0.3651347219568125,61.18,22.34,3.03,AL,Albania,Europe,Southern/Mediterranean Europe,0.19644160455378507
2024-11-01,Nov,21567,8601,6130,186352,57384,3020453,0.3079333734008758,52.64,16.21,3.11,AL,Albania,Europe,Southern/Mediterranean Europe,0
2024-12-01,Dec,20978,7015,5705,139290,50540,2642140,0.362840117739967,52.28,18.97,3.39,AL,Albania,Europe,Southern/Mediterranean Europe,0.1885614453345977
2024-01-01,Jan,81114,62492,57567,1436972,744545,56636772,0.5181346609398095,76.07,39.41,4.22,AR,Argentina,Americas,South America,0.8642025388880991
2024-02-01,Feb,87685,66291,58326,1401703,663553,49600037,0.47339058274113704,74.75,35.39,3.98,AR,Argentina,Americas,South America,0.6684841397652661
2024-03-01,Mar,91687,70243,61192,1456819,677157,44903507,0.4648188965135683,66.31,30.82,3.85,AR,Argentina,Americas,South America,0.6309900897416193
2024-04-01,Apr,92312,64220,52123,1512222,484766,28683090,0.32056536672525593,59.17,18.97,3.74,AR,Argentina,Americas,South America,0
2024-05-01,May,90577,55348,45499,1189967,439658,24403337,0.3694707500292025,55.51,20.51,3.5,AR,Argentina,Americas,South America,0.2139206731723646
2024-06-01,Jun,92901,59892,53414,1209720,512171,29694243,0.4233797903647125,57.98,24.55,3.55,AR,Argentina,Americas,South America,0.4497282145830018
2024-07-01,Jul,93789,64986,57109,1411918,765861,51381250,0.5424259765793764,67.09,36.39,3.83,AR,Argentina,Americas,South America,0.9704569886602818
2024-08-01,Aug,94472,59228,46195,1338733,566126,36806891,0.42288193388823614,65.02,27.49,3.66,AR,Argentina,Americas,South America,0.44755050355415366
2024-09-01,Sep,93618,56282,51216,1202251,584493,34690402,0.4861655344848954,59.35,28.85,3.58,AR,Argentina,Americas,South America,0.7243640059915417
2024-10-01,Oct,95626,62957,55130,1398251,657523,38313247,0.4702467582715836,58.27,27.4,3.43,AR,Argentina,Americas,South America,0.6547325034130292
2024-11-01,Nov,96700,65506,60129,1392946,764978,47538827,0.549179939495142,62.14,34.13,3.47,AR,Argentina,Americas,South America,1
2024-12-01,Dec,99852,76468,71740,1601451,848779,62297134,0.5300062256041552,73.4,38.9,3.77,AR,Argentina,Americas,South America,0.9161308325244593
2024-01-01,Jan,54465,48370,44220,1191186,575963,118316202,0.4835206256621552,205.42,99.33,4.22,AT,Austria,Europe,Western Europe,0.1707609541715387
2024-02-01,Feb,53876,45992,42587,972745,673020,141019621,0.6918771106507872,209.53,144.97,4.63,AT,Austria,Europe,Western Europe,0.9411378074971491
2024-03-01,Mar,57100,48792,42894,1147291,594555,117500352,0.5182251059234319,197.63,102.42,4,AT,Austria,Europe,Western Europe,0.2990772304873048
2024-04-01,Apr,57320,44462,35421,986085,431251,70976421,0.4373365379252296,164.58,71.98,3.64,AT,Austria,Europe,Western Europe,0
2024-05-01,May,56954,43985,40352,984270,570193,97359418,0.5793054751236957,170.75,98.92,3.43,AT,Austria,Europe,Western Europe,0.5249156661233884
2024-06-01,Jun,60426,50247,47120,1132734,635332,109442924,0.5608836673040626,172.26,96.62,3.64,AT,Austria,Europe,Western Europe,0.45680291051881783
2024-07-01,Jul,62383,56023,53324,1295744,874617,158063914,0.6749921280746815,180.72,121.99,4.07,AT,Austria,Europe,Western Europe,0.8787073064923555
2024-08-01,Aug,64819,58854,57074,1396382,988355,186140949,0.7077970068362383,188.33,133.3,3.92,AT,Austria,Europe,Western Europe,1
2024-09-01,Sep,65221,57299,47090,1278784,622537,107447509,0.48681950978429506,172.6,84.02,3.63,AT,Austria,Europe,Western Europe,0.1829582417656281
2024-10-01,Oct,59824,48570,40813,1071250,539738,93063408,0.5038394399066511,172.42,86.87,3.54,AT,Austria,Europe,Western Europe,0.2458876975596143
2024-11-01,Nov,54505,39901,33118,856486,382817,64085942,0.4469623554850867,167.41,74.82,3.39,AT,Austria,Europe,Western Europe,0.035590478706980226
2024-12-01,Dec,61394,53871,52546,1036310,701286,149919010,0.6767144966274571,213.78,144.67,3.74,AT,Austria,Europe,Western Europe,0.8850755885548345
2024-01-01,Jan,170860,156960,149928,3569607,2168956,524845672,0.6076175892752339,241.98,147.03,3.67,AU,Australia,Asia and the Pacific,Oceania,0.8923590292490007
2024-02-01,Feb,163854,147026,130618,3157764,1668259,347193072,0.5283038884476484,208.12,109.95,3.35,AU,Australia,Asia and the Pacific,Oceania,0.4451920344104262
2024-03-01,Mar,166360,153330,146949,3454063,1993064,440282705,0.5770201643687448,220.91,127.47,3.31,AU,Australia,Asia and the Pacific,Oceania,0.7198521558782023
2024-04-01,Apr,165617,149727,136993,3476131,1780016,389978478,0.5120681585360276,219.09,112.19,3.34,AU,Australia,Asia and the Pacific,Oceania,0.35365573642109877
2024-05-01,May,159566,137070,119287,3209328,1442081,287644926,0.44934048498626505,199.47,89.63,3.24,AU,Australia,Asia and the Pacific,Oceania,0
2024-06-01,Jun,160598,134477,126112,3072783,1532675,317844216,0.4987905101011038,207.38,103.44,3.35,AU,Australia,Asia and the Pacific,Oceania,0.2787969656511568
2024-07-01,Jul,164325,137603,125822,3161433,1764486,387277979,0.5581285448718983,219.48,122.5,3.44,AU,Australia,Asia and the Pacific,Oceania,0.6133420746451685
2024-08-01,Aug,158443,132617,117239,3043123,1603992,344131827,0.5270874690244199,214.55,113.09,3.29,AU,Australia,Asia and the Pacific,Oceania,0.43833391768818686
2024-09-01,Sep,157144,136566,129017,3017959,1731238,373787604,0.5736453013443854,215.91,123.85,3.37,AU,Australia,Asia and the Pacific,Oceania,0.7008248334755419
2024-10-01,Oct,165147,142880,134536,3505602,1962805,439081434,0.5599052602092308,223.7,125.25,3.25,AU,Australia,Asia and the Pacific,Oceania,0.6233591139434059
2024-11-01,Nov,168125,146811,137244,3350256,1929656,436160115,0.5759727017875649,226.03,130.19,3.24,AU,Australia,Asia and the Pacific,Oceania,0.7139466100551636
2024-12-01,Dec,179012,163738,158054,3586909,2247951,562480814,0.6267097938642994,250.22,156.81,3.62,AU,Australia,Asia and the Pacific,Oceania,1
2024-01-01,Jan,4764,4235,4068,93384,68291,20410582,0.7312922984665468,298.88,218.57,5.48,AW,Aruba,Americas,Caribbean,0.624330208265707
2024-02-01,Feb,4578,4188,4039,83931,70257,20513178,0.8370804589484219,291.97,244.41,5.36,AW,Aruba,Americas,Caribbean,1
2024-03-01,Mar,4704,4219,3968,98268,75080,22536411,0.7640330524687589,300.17,229.34,5.12,AW,Aruba,Americas,Caribbean,0.7405975881048911
2024-04-01,Apr,5168,4349,3961,98467,60597,16409325,0.6154041455513014,270.79,166.65,4.66,AW,Aruba,Americas,Caribbean,0.21279381258746674
2024-05-01,May,5138,4196,3789,97913,56325,15043600,0.5752555840388917,267.09,153.64,4.34,AW,Aruba,Americas,Caribbean,0.07022018550958066
2024-06-01,Jun,4827,3982,3696,95184,59279,16229994,0.6227832408808203,273.79,170.51,4.61,AW,Aruba,Americas,Caribbean,0.23899809852079473
2024-07-01,Jul,5162,4053,3854,96736,64777,17541425,0.6696266126364538,270.8,181.33,4.87,AW,Aruba,Americas,Caribbean,0.4053460114763846
2024-08-01,Aug,5187,4097,3900,101068,64656,17861021,0.6397277080777298,276.25,176.72,4.66,AW,Aruba,Americas,Caribbean,0.2991704697381031
2024-09-01,Sep,5284,4082,3648,94734,52623,13364438,0.5554816644499335,253.97,141.07,4.52,AW,Aruba,Americas,Caribbean,0
2024-10-01,Oct,5234,4090,3840,95909,55981,14791514,0.5836887049182037,264.22,154.22,4.55,AW,Aruba,Americas,Caribbean,0.10016747592440982
2024-11-01,Nov,5281,4283,4025,96073,62924,17157781,0.6549602906123468,272.67,178.59,4.62,AW,Aruba,Americas,Caribbean,0.35326367905650724
2024-12-01,Dec,5432,4795,4626,104663,72130,23091777,0.6891642700858948,320.14,220.63,4.92,AW,Aruba,Americas,Caribbean,0.4747271943192884
2024-01-01,Jan,5362,4105,3821,74289,49995,26338335,0.6729798489682187,526.82,354.54,7.23,BB,Barbados,Americas,Caribbean,0.8145302009484633
2024-02-01,Feb,4806,3618,3334,65989,48640,23544284,0.7370925457273182,484.05,356.79,6.71,BB,Barbados,Americas,Caribbean,1
2024-03-01,Mar,5362,3893,3648,78386,50860,25524902,0.6488403541448728,501.87,325.63,6.19,BB,Barbados,Americas,Caribbean,0.7446977421624252
2024-04-01,Apr,5677,4010,3259,78000,34866,15545235,0.447,445.86,199.3,5.22,BB,Barbados,Americas,Caribbean,0.16079951581886726
2024-05-01,May,5537,3527,2726,68389,28197,10846181,0.4123031481671029,384.66,158.6,4.73,BB,Barbados,Americas,Caribbean,0.06042597886801323
2024-06-01,Jun,5613,3412,2884,62916,30969,12244569,0.4922277322143811,395.38,194.62,4.86,BB,Barbados,Americas,Caribbean,0.2916375374493864
2024-07-01,Jul,5614,3471,2988,65955,30544,11833675,0.4631036312637404,387.43,179.42,5.2,BB,Barbados,Americas,Caribbean,0.20738525320733647
2024-08-01,Aug,5681,3583,3187,72691,35144,13722084,0.4834711312266993,390.45,188.77,5.11,BB,Barbados,Americas,Caribbean,0.2663058152218493
2024-09-01,Sep,5434,3178,2228,56449,22095,7875253,0.3914152597920247,356.43,139.51,4.99,BB,Barbados,Americas,Caribbean,0
2024-10-01,Oct,5591,3117,2780,55137,27349,10257253,0.49601900720024666,375.05,186.03,4.81,BB,Barbados,Americas,Caribbean,0.30260520914817207
2024-11-01,Nov,5536,3714,3543,68072,45713,17056375,0.6715389587495593,373.12,250.56,5.46,BB,Barbados,Americas,Caribbean,0.8103618905697213
2024-12-01,Dec,5510,4469,4291,79209,55757,26199429,0.7039225340554734,469.89,330.76,5.85,BB,Barbados,Americas,Caribbean,0.9040434155744507
2024-01-01,Jan,31773,27796,23579,671787,239080,37071690,0.35588661286985307,155.06,55.18,3.17,BE,Belgium,Europe,Western Europe,0
2024-02-01,Feb,30342,23073,20683,509753,250905,41134128,0.4922089717961444,163.94,80.69,3.06,BE,Belgium,Europe,Western Europe,0.3961318792121301
2024-03-01,Mar,32486,27561,26462,609762,325558,56186119,0.533909951751667,172.58,92.14,3.08,BE,Belgium,Europe,Western Europe,0.517308534933737
2024-04-01,Apr,33694,28891,27411,692715,372826,65793413,0.5382097976801427,176.47,94.98,3.14,BE,Belgium,Europe,Western Europe,0.5298032281108896
2024-05-01,May,33582,30200,29473,777776,479693,88638778,0.6167495525704059,184.78,113.96,3.04,BE,Belgium,Europe,Western Europe,0.7580277170544985
2024-06-01,Jun,34627,31326,29090,752539,424354,77064849,0.5638963562021371,181.61,102.41,3.08,BE,Belgium,Europe,Western Europe,0.6044444298767108
2024-07-01,Jul,37608,34892,33347,824026,576835,106217805,0.7000203877062131,184.14,128.9,3.5,BE,Belgium,Europe,Western Europe,1
2024-08-01,Aug,37595,34811,32501,839858,583804,108851588,0.6951222706695656,186.45,129.61,3.43,BE,Belgium,Europe,Western Europe,0.985766822686972
2024-09-01,Sep,36169,32521,29638,776092,440013,80252909,0.5669598449668338,182.39,103.41,3.15,BE,Belgium,Europe,Western Europe,0.6133464586477998
2024-10-01,Oct,35372,30908,28961,766212,449420,82428763,0.5865478483761675,183.41,107.58,3.07,BE,Belgium,Europe,Western Europe,0.6702661940578101
2024-11-01,Nov,34722,30307,28288,737645,361636,66370502,0.49025750869320606,183.53,89.98,2.83,BE,Belgium,Europe,Western Europe,0.3904612265600726
2024-12-01,Dec,35016,31706,30649,718024,428698,77842000,0.5970524662128286,181.58,108.41,3.07,BE,Belgium,Europe,Western Europe,0.7007910033173957
2024-01-01,Jan,13568,7414,6428,180665,58933,4509889,0.3262004262031938,76.53,24.96,3.47,BG,Bulgaria,Europe,Central/Eastern Europe,0
2024-02-01,Feb,13805,6367,5777,136588,64031,4963244,0.4687893519196415,77.51,36.34,3.46,BG,Bulgaria,Europe,Central/Eastern Europe,0.4999371353645544
2024-03-01,Mar,13983,6947,6085,161750,65460,4686908,0.4046986089644513,71.6,28.98,3.18,BG,Bulgaria,Europe,Central/Eastern Europe,0.27522583835877446
2024-04-01,Apr,15004,7161,6279,157489,67964,4451271,0.4315476001498517,65.49,28.26,3.2,BG,Bulgaria,Europe,Central/Eastern Europe,0.36936223551033054
2024-05-01,May,16130,8333,7729,196338,87189,6084580,0.4440760321486416,69.79,30.99,3.1,BG,Bulgaria,Europe,Central/Eastern Europe,0.41328870716732363
2024-06-01,Jun,17413,11287,10363,224906,115067,8474768,0.5116226334557549,73.65,37.68,3.42,BG,Bulgaria,Europe,Central/Eastern Europe,0.6501167370540415
2024-07-01,Jul,17948,13751,12887,298104,182265,14671767,0.6114141373480396,80.5,49.22,3.91,BG,Bulgaria,Europe,Central/Eastern Europe,1
2024-08-01,Aug,17832,14282,13237,338816,204417,17203835,0.6033274697771062,84.16,50.78,3.6,BG,Bulgaria,Europe,Central/Eastern Europe,0.9716469887142746
2024-09-01,Sep,17946,13594,10650,306060,118105,8749515,0.38588838789779784,74.08,28.59,3.26,BG,Bulgaria,Europe,Central/Eastern Europe,0.20927451718578674
2024-10-01,Oct,16783,9907,7191,211731,86257,5814223,0.40738956506132784,67.41,27.46,3.1,BG,Bulgaria,Europe,Central/Eastern Europe,0.2846607147049187
2024-11-01,Nov,15907,7456,6451,168386,68595,4685909,0.4073675958808927,68.31,27.83,2.95,BG,Bulgaria,Europe,Central/Eastern Europe,0.2845836876210982
2024-12-01,Dec,15678,9336,8889,178764,86189,6919207,0.4821384618827057,80.28,38.71,3.18,BG,Bulgaria,Europe,Central/Eastern Europe,0.5467410211577057
2024-01-01,Jan,7354,4626,4165,109757,36110,1230323,0.3289995171150815,34.07,11.21,3.3,BO,Bolivia,Americas,South America,0.3572147992895085
2024-02-01,Feb,7757,4775,4157,104139,33270,1152402,0.31947685305217066,34.64,11.07,3.45,BO,Bolivia,Americas,South America,0.28261953512625554
2024-03-01,Mar,8004,5158,3739,97784,29693,1002692,0.3036590853309335,33.77,10.25,3.28,BO,Bolivia,Americas,South America,0.15871192336514245
2024-04-01,Apr,8098,4365,3418,97520,27637,899794,0.2833982772764561,32.56,9.23,3.28,BO,Bolivia,Americas,South America,0
2024-05-01,May,8048,4307,3666,96215,31884,1008181,0.3313828405134335,31.62,10.48,3.01,BO,Bolivia,Americas,South America,0.3758844317906661
2024-06-01,Jun,7981,4451,3893,95607,34153,1090149,0.35722279749390734,31.92,11.4,3.11,BO,Bolivia,Americas,South America,0.5783003108126902
2024-07-01,Jul,8105,4674,4180,110148,45277,1506797,0.41105603370011257,33.28,13.68,3.11,BO,Bolivia,Americas,South America,1
2024-08-01,Aug,8443,4816,3927,109918,36532,1205404,0.33235684783202024,33,10.97,3.07,BO,Bolivia,Americas,South America,0.38351426444536463
2024-09-01,Sep,8879,5122,4332,105828,36136,1166066,0.341459727104358,32.27,11.02,2.96,BO,Bolivia,Americas,South America,0.4548211675851013
2024-10-01,Oct,9212,5159,4017,113664,34798,1103154,0.30614794481981983,31.7,9.71,2.97,BO,Bolivia,Americas,South America,0.17820826701563386
2024-11-01,Nov,9416,4744,3989,103796,33991,1062303,0.32747890092103743,31.25,10.23,2.95,BO,Bolivia,Americas,South America,0.3453031361313559
2024-12-01,Dec,9601,5579,5140,114629,46656,1600568,0.4070174214204084,34.31,13.96,3.13,BO,Bolivia,Americas,South America,0.9683637532661843
2024-01-01,Jan,499605,403870,366341,9691403,4325442,483807674,0.4463174217396594,111.85,49.92,4.05,BR,Brazil,Americas,South America,0.6523464972144053
2024-02-01,Feb,529075,377557,321648,8195827,3132298,308668673,0.38218205435522246,98.54,37.66,3.85,BR,Brazil,Americas,South America,0.34934015945360375
2024-03-01,Mar,533202,355912,259667,7089448,2615491,224306274,0.3689273128175847,85.76,31.64,3.5,BR,Brazil,Americas,South America,0.286718382186601
2024-04-01,Apr,507472,275951,198692,6359759,1960329,153981247,0.30823951033364627,78.55,24.21,3.41,BR,Brazil,Americas,South America,0
2024-05-01,May,515327,260344,229108,5613243,2221224,170402984,0.3957113561625606,76.72,30.36,3.29,BR,Brazil,Americas,South America,0.41325909155434815
2024-06-01,Jun,519416,262880,230734,5961689,2185977,162306728,0.366670753875286,74.25,27.22,3.21,BR,Brazil,Americas,South America,0.2760573118765365
2024-07-01,Jul,525796,257981,230744,5993782,2972189,227030507,0.4958787289894761,76.38,37.88,3.36,BR,Brazil,Americas,South America,0.8864979617938215
2024-08-01,Aug,520622,257597,210164,6225608,2417634,166808612,0.3883370106180794,69,26.79,3.13,BR,Brazil,Americas,South America,0.378419134632886
2024-09-01,Sep,530921,271820,245171,6243967,2730249,192964195,0.43726192018631743,70.68,30.9,3.13,BR,Brazil,Americas,South America,0.6095639503270037
2024-10-01,Oct,539145,297403,256764,7027969,2971847,211747388,0.4228600040779918,71.25,30.13,3.19,BR,Brazil,Americas,South America,0.5415223683623391
2024-11-01,Nov,553715,360092,341684,8174720,3652093,279292494,0.44675450657637206,76.47,34.17,3.12,BR,Brazil,Americas,South America,0.6544114963102898
2024-12-01,Dec,604243,500452,475592,9607389,4994910,476073326,0.5199029621887903,95.31,49.55,3.71,BR,Brazil,Americas,South America,1
2024-01-01,Jan,5806,4324,3815,108384,47659,21965004,0.4397235754354886,460.88,202.66,4.89,BS,Bahamas,Americas,Caribbean,0.40037005555707694
2024-02-01,Feb,5758,4003,3642,83003,48659,23310005,0.5862318229461586,479.05,280.83,4.64,BS,Bahamas,Americas,Caribbean,0.8402119116187553
2024-03-01,Mar,5865,4259,4090,101272,64759,35078446,0.6394561181767913,541.68,346.38,4.67,BS,Bahamas,Americas,Caribbean,1
2024-04-01,Apr,6039,4391,3961,106011,48676,25270202,0.45915989850109895,519.15,238.37,4.2,BS,Bahamas,Americas,Caribbean,0.4587210942012997
2024-05-01,May,6131,4496,3900,104395,48763,24562710,0.46710091479476984,503.72,235.29,3.94,BS,Bahamas,Americas,Caribbean,0.48256133121846734
2024-06-01,Jun,6161,4597,4127,108794,58520,31290449,0.5378973105134475,534.7,287.61,4.29,BS,Bahamas,Americas,Caribbean,0.6951037554469218
2024-07-01,Jul,6261,4523,4090,111255,60495,30830550,0.543750842658757,509.64,277.12,4.32,BS,Bahamas,Americas,Caribbean,0.7126770217104618
2024-08-01,Aug,6328,4332,3660,106889,41138,18138113,0.3848665437977715,440.91,169.69,3.93,BS,Bahamas,Americas,Caribbean,0.2356802239364341
2024-09-01,Sep,6080,3543,2514,75812,23226,9617251,0.30636310874267925,414.07,126.86,3.81,BS,Bahamas,Americas,Caribbean,0
2024-10-01,Oct,6180,3136,2715,71490,26791,10877281,0.3747517135263673,406.01,152.15,3.67,BS,Bahamas,Americas,Caribbean,0.20531383981871223
2024-11-01,Nov,6391,3847,3461,81562,38800,19569364,0.4757117285010176,504.37,239.93,4.14,BS,Bahamas,Americas,Caribbean,0.5084124102335346
2024-12-01,Dec,6559,4724,4569,101818,58294,29700535,0.5725313795203206,509.5,291.7,4.36,BS,Bahamas,Americas,Caribbean,0.7990809270654814
2024-01-01,Jan,2908,2504,2363,62288,41808,10474372,0.6712047264320575,250.54,168.16,4.46,BZ,Belize,Americas,Central America,0.8619583645808815
2024-02-01,Feb,2851,2470,2354,57269,41315,10562515,0.7214199654263214,255.66,184.44,4.42,BZ,Belize,Americas,Central America,1
2024-03-01,Mar,2971,2584,2487,64986,44031,11504246,0.6775459329701782,261.28,177.03,4,BZ,Belize,Americas,Central America,0.8793903342097141
2024-04-01,Apr,3054,2616,2398,66126,33344,8367358,0.504249463146115,250.94,126.54,3.81,BZ,Belize,Americas,Central America,0.4029985339116756
2024-05-01,May,2976,2464,2225,61222,30288,7832775,0.4947241187808305,258.61,127.94,3.64,BZ,Belize,Americas,Central America,0.37681337298344914
2024-06-01,Jun,2954,2401,2175,58511,28775,8155932,0.49178786894771925,283.44,139.39,3.93,BZ,Belize,Americas,Central America,0.36874162550041734
2024-07-01,Jul,3010,2504,2373,62055,31411,8461681,0.5061800016114737,269.39,136.36,3.61,BZ,Belize,Americas,Central America,0.4083055819778628
2024-08-01,Aug,2993,2487,2074,62641,25151,6335140,0.4015101930045817,251.88,101.13,3.71,BZ,Belize,Americas,Central America,0.12056839604607801
2024-09-01,Sep,3019,2187,1742,49182,17590,4209430,0.35765117319344475,239.31,85.59,3.99,BZ,Belize,Americas,Central America,0
2024-10-01,Oct,3054,2096,1758,48144,19208,4499139,0.3989697573944832,234.23,93.45,3.76,BZ,Belize,Americas,Central America,0.11358474141615542
2024-11-01,Nov,3201,2494,2376,56305,28798,7696093,0.5114643459728265,267.24,136.69,3.86,BZ,Belize,Americas,Central America,0.42283223867349795
2024-12-01,Dec,3255,2875,2772,66442,39843,10970189,0.5996658739953644,275.34,165.11,3.95,BZ,Belize,Americas,Central America,0.6652981398332468
2024-01-01,Jan,153528,107540,91152,2490739,982115,180601361,0.39430666962696614,183.89,72.51,3.71,CA,Canada,Americas,North America,0
2024-02-01,Feb,152199,98900,89282,2074202,1068788,200358374,0.5152767184681145,187.46,96.6,3.45,CA,Canada,Americas,North America,0.3674855998655615
2024-03-01,Mar,151041,105356,94997,2377799,1226557,218869167,0.5158371250050993,178.44,92.05,3.56,CA,Canada,Americas,North America,0.36918801574771803
2024-04-01,Apr,154121,108400,95484,2398820,1107535,170259763,0.46169991912690406,153.73,70.98,3.49,CA,Canada,Americas,North America,0.20472876514992266
2024-05-01,May,165001,125485,117917,2797796,1551102,265296041,0.554401393096566,171.04,94.82,3.31,CA,Canada,Americas,North America,0.4863394373494294
2024-06-01,Jun,172807,148141,140707,3247167,2022167,399993330,0.6227480754762537,197.8,123.18,3.33,CA,Canada,Americas,North America,0.6939645628555133
2024-07-01,Jul,181119,158853,151951,3759461,2618825,565979073,0.696595868397092,216.12,150.55,3.43,CA,Canada,Americas,North America,0.9183010886338757
2024-08-01,Aug,183311,160558,152480,3839612,2777920,600469520,0.7234897692787708,216.16,156.39,3.3,CA,Canada,Americas,North America,1
2024-09-01,Sep,177521,153295,134851,3540265,1896908,356110285,0.5358096074728869,187.73,100.59,3.22,CA,Canada,Americas,North America,0.4298608828812787
2024-10-01,Oct,175023,135042,118705,3138366,1540530,262782679,0.49087008972184887,170.58,83.73,3.2,CA,Canada,Americas,North America,0.2933425810651374
